transaction_id,customer_id,product_id,sales_rep_id,channel,order_date,invoice_date,quantity,unit_price,discount_rate,gross_revenue,net_revenue,cost,gross_margin,currency,order_status
TXN003032,CUST0016,PRD011,REP009,Direct,2025-10-06,2025-10-12,6,4103.82,0.015,24622.92,24253.58,7834.07,16419.51,EUR,Invoiced
TXN003033,CUST0019,PRD003,REP010,Online,2025-10-18,2025-10-20,6,2793.87,0.139,16763.22,14433.13,5686.8,8746.33,EUR,Invoiced
TXN003034,CUST0034,PRD004,REP001,Partner,2025-10-03,2025-10-08,2,1879.48,0.044,3758.96,3593.57,1216.56,2377.01,EUR,Invoiced
TXN003035,CUST0051,PRD008,REP003,Direct,2025-10-03,2025-10-06,9,4501.22,0.053,40510.98,38363.9,17449.97,20913.93,EUR,Invoiced
TXN003036,CUST0060,PRD007,REP005,Online,2025-10-09,2025-10-10,6,2544.8,0.033,15268.8,14764.93,5010.23,9754.7,EUR,Invoiced
TXN003037,CUST0011,PRD008,REP010,Partner,2025-10-05,2025-10-14,8,4329.33,0.052,34634.64,32833.64,14972.23,17861.41,EUR,Invoiced
TXN003038,CUST0087,PRD007,REP003,Partner,2025-10-15,2025-10-21,4,2366.86,0.046,9467.44,9031.94,3310.82,5721.12,EUR,Invoiced
TXN003039,CUST0065,PRD011,REP005,Direct,2025-10-21,2025-10-24,6,3811.34,0.064,22868.04,21404.49,7596.35,13808.14,EUR,Shipped
TXN003040,CUST0071,PRD012,REP011,Partner,2025-10-05,2025-10-08,2,2025.79,0.04,4051.58,3889.52,1626.55,2262.97,EUR,Invoiced
TXN003041,CUST0035,PRD007,REP012,Direct,2025-10-09,2025-10-12,2,2265.77,0.082,4531.54,4159.95,1774.33,2385.62,EUR,Invoiced
TXN003042,CUST0037,PRD005,REP010,Online,2025-10-05,2025-10-13,6,5602.14,0.031,33612.84,32570.84,13327.34,19243.5,EUR,Invoiced
TXN003043,CUST0060,PRD012,REP005,Partner,2025-10-24,2025-10-30,1,2128.58,0.086,2128.58,1945.52,774.27,1171.25,EUR,Shipped
TXN003044,CUST0016,PRD012,REP005,Distributor,2025-10-14,2025-10-16,3,2147.56,0.086,6442.68,5888.61,2372.36,3516.25,EUR,Shipped
TXN003045,CUST0033,PRD003,REP011,Partner,2025-10-06,2025-10-06,4,2743.05,0.064,10972.2,10269.98,3482.34,6787.64,EUR,Invoiced
TXN003046,CUST0066,PRD009,REP004,Direct,2025-10-17,2025-10-19,11,7177.57,0.102,78953.27,70900.04,29832.26,41067.78,EUR,Invoiced
TXN003047,CUST0025,PRD002,REP009,Direct,2025-10-19,2025-10-24,15,8962.99,0.149,134444.85,114412.57,62658.23,51754.34,EUR,Open
TXN003048,CUST0041,PRD002,REP011,Direct,2025-10-25,2025-11-01,5,9512.84,0.094,47564.2,43093.17,19855.48,23237.69,EUR,Invoiced
TXN003049,CUST0026,PRD006,REP010,Partner,2025-10-10,2025-10-19,7,3227.77,0.084,22594.39,20696.46,8463.34,12233.12,EUR,Invoiced
TXN003050,CUST0050,PRD012,REP002,Direct,2025-10-10,2025-10-15,8,2080.05,0.122,16640.4,14610.27,6230.63,8379.64,EUR,Invoiced
TXN003051,CUST0074,PRD006,REP009,Direct,2025-10-03,2025-10-10,4,3254.51,0.06,13018.04,12236.96,4914.08,7322.88,EUR,Invoiced
TXN003052,CUST0027,PRD004,REP011,Partner,2025-10-07,2025-10-09,8,1834.67,0.144,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN003053,CUST0046,PRD003,REP005,Direct,2025-10-10,2025-10-10,7,2775.17,0.018,19426.19,19076.52,6434.38,12642.14,EUR,Open
TXN003054,CUST0051,PRD010,REP011,Direct,2025-10-02,2025-10-08,9,6804.84,0.087,61243.56,55915.37,23945.32,31970.05,EUR,Invoiced
TXN003055,CUST0068,PRD002,REP002,Direct,2025-10-02,2025-10-10,3,9691.7,0.035,29075.1,28057.47,12542.67,15514.8,EUR,Invoiced
TXN003056,CUST0016,PRD007,REP005,Partner,2025-10-20,2025-10-29,3,2538.27,0.029,7614.81,7393.98,2711.65,4682.33,EUR,Invoiced
TXN003057,CUST0003,PRD005,REP005,Direct,2025-10-25,2025-10-29,7,5220.27,0.021,36541.89,35774.51,15700.22,20074.29,EUR,Invoiced
TXN003058,CUST0025,PRD007,REP001,Distributor,2025-10-03,2025-10-07,12,2330.65,0.043,27967.8,26765.18,10500.58,16264.6,EUR,Invoiced
TXN003059,CUST0073,PRD010,REP003,Partner,2025-10-22,2025-10-25,5,7291.98,0.049,36459.9,34673.36,13047.1,21626.26,EUR,Invoiced
TXN003060,CUST0045,PRD004,REP001,Partner,2025-10-18,2025-10-26,7,1954.47,0.058,13681.29,12887.78,4370.25,8517.53,EUR,Open
TXN003061,CUST0080,PRD001,REP002,Direct,2025-10-19,2025-10-27,2,10245.94,0.045,20491.88,19569.75,9086.56,10483.19,EUR,Invoiced
TXN003062,CUST0089,PRD012,REP009,Direct,2025-10-22,2025-10-24,13,2224.37,0.046,28916.81,27586.64,9985.62,17601.02,EUR,Invoiced
TXN003063,CUST0010,PRD003,REP004,Distributor,2025-10-04,2025-10-10,4,2555.81,0.039,10223.24,9824.53,3570.71,6253.82,EUR,Invoiced
TXN003064,CUST0033,PRD007,REP011,Partner,2025-10-26,2025-10-30,7,2404.59,0.092,16832.13,15283.57,6260.19,9023.38,EUR,Invoiced
TXN003065,CUST0078,PRD010,REP001,Distributor,2025-10-27,2025-10-27,7,6691.64,0.118,46841.48,41314.19,18031.24,23282.95,EUR,Shipped
TXN003066,CUST0054,PRD003,REP002,Partner,2025-10-26,2025-11-02,2,2815.23,0.015,5630.46,5546.0,1737.76,3808.24,EUR,Invoiced
TXN003067,CUST0009,PRD007,REP009,Direct,2025-10-01,2025-10-01,3,2337.31,0.009,7011.93,6948.82,2460.71,4488.11,EUR,Invoiced
TXN003068,CUST0053,PRD009,REP002,Direct,2025-10-05,2025-10-10,5,7900.33,0.035,39501.65,38119.09,15116.59,23002.5,EUR,Invoiced
TXN003069,CUST0084,PRD005,REP010,Direct,2025-10-07,2025-10-08,6,5357.65,0.108,32145.9,28674.14,12508.14,16166.0,EUR,Shipped
TXN003070,CUST0077,PRD002,REP006,Direct,2025-10-02,2025-10-06,6,9381.26,0.035,56287.56,54317.5,23758.31,30559.19,EUR,Invoiced
TXN003071,CUST0046,PRD011,REP001,Direct,2025-10-04,2025-10-08,2,3830.76,0.014,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN003072,CUST0078,PRD002,REP005,Online,2025-10-02,2025-10-03,6,9972.88,0.061,59837.28,56187.21,25129.59,31057.62,EUR,Invoiced
TXN003073,CUST0072,PRD009,REP010,Direct,2025-10-24,2025-10-24,8,7885.92,0.124,63087.36,55264.53,22550.75,32713.78,EUR,Invoiced
TXN003074,CUST0001,PRD009,REP006,Partner,2025-10-01,2025-10-09,11,7211.15,0.084,79322.65,72659.55,29809.39,42850.16,EUR,Invoiced
TXN003075,CUST0044,PRD005,REP001,Partner,2025-10-19,2025-10-28,7,5252.94,0.025,36770.58,35851.32,15794.89,20056.43,EUR,Invoiced
TXN003076,CUST0010,PRD012,REP008,Partner,2025-10-07,2025-10-07,5,2199.83,0.008,10999.15,10911.16,3989.0,6922.16,EUR,Invoiced
TXN003077,CUST0049,PRD011,REP003,Direct,2025-10-12,2025-10-13,2,4315.69,0.073,8631.38,8001.29,2654.97,5346.32,EUR,Invoiced
TXN003078,CUST0086,PRD010,REP009,Direct,2025-10-04,2025-10-09,7,7024.1,0.088,49168.7,44841.85,18365.98,26475.87,EUR,Open
TXN003079,CUST0055,PRD004,REP004,Online,2025-10-22,2025-10-30,3,1753.67,0.049,5261.01,5003.22,1960.75,3042.47,EUR,Shipped
TXN003080,CUST0014,PRD004,REP003,Direct,2025-10-08,2025-10-14,7,1824.74,0.018,12773.18,12543.26,4272.53,8270.73,EUR,Invoiced
TXN003081,CUST0071,PRD001,REP003,Distributor,2025-10-10,2025-10-13,5,10554.88,0.051,52774.4,50082.91,23420.08,26662.83,EUR,Invoiced
TXN003082,CUST0031,PRD010,REP010,Direct,2025-10-20,2025-10-25,8,7175.14,0.051,57401.12,54473.66,21583.23,32890.43,EUR,Invoiced
TXN003083,CUST0061,PRD002,REP001,Direct,2025-10-21,2025-10-21,5,9876.98,0.084,49384.9,45236.57,20420.87,24815.7,EUR,Open
TXN003084,CUST0041,PRD006,REP011,Direct,2025-10-11,2025-10-20,5,3157.11,0.06,15785.55,14838.42,6222.88,8615.54,EUR,Invoiced
TXN003085,CUST0025,PRD002,REP005,Partner,2025-10-08,2025-10-17,7,9773.74,0.08,68416.18,62942.89,29314.37,33628.52,EUR,Invoiced
TXN003086,CUST0063,PRD006,REP004,Partner,2025-10-25,2025-10-25,4,3392.72,0.053,13570.88,12851.62,5148.07,7703.55,EUR,Shipped
TXN003087,CUST0029,PRD010,REP010,Direct,2025-10-18,2025-10-18,7,7048.42,0.069,49338.94,45934.55,18558.49,27376.06,EUR,Invoiced
TXN003088,CUST0043,PRD008,REP009,Direct,2025-10-07,2025-10-15,6,4817.66,0.06,28905.96,27171.6,11272.14,15899.46,EUR,Invoiced
TXN003089,CUST0005,PRD010,REP005,Direct,2025-10-15,2025-10-20,7,7087.77,0.052,49614.39,47034.44,17480.22,29554.22,EUR,Invoiced
TXN003090,CUST0034,PRD003,REP009,Distributor,2025-10-09,2025-10-18,4,2746.77,0.082,10987.08,10086.14,3544.41,6541.73,EUR,Invoiced
TXN003091,CUST0064,PRD009,REP007,Direct,2025-10-03,2025-10-09,4,7275.69,0.124,29102.76,25494.02,11797.85,13696.17,EUR,Invoiced
TXN003092,CUST0029,PRD008,REP002,Direct,2025-10-13,2025-10-13,10,4632.96,0.095,46329.6,41928.29,19104.54,22823.75,EUR,Invoiced
TXN003093,CUST0005,PRD010,REP005,Direct,2025-10-26,2025-11-03,1,7181.15,0.021,7181.15,7030.35,2517.08,4513.27,EUR,Invoiced
TXN003094,CUST0044,PRD003,REP009,Direct,2025-10-01,2025-10-07,6,2611.11,0.092,15666.66,14225.33,5382.01,8843.32,EUR,Invoiced
TXN003095,CUST0018,PRD010,REP002,Partner,2025-10-18,2025-10-18,12,6573.31,0.055,78879.72,74541.34,30494.66,44046.68,EUR,Invoiced
TXN003096,CUST0016,PRD010,REP009,Partner,2025-10-23,2025-10-31,5,7055.96,0.025,35279.8,34397.81,13054.1,21343.71,EUR,Invoiced
TXN003097,CUST0037,PRD009,REP002,Direct,2025-10-05,2025-10-13,4,7168.78,0.045,28675.12,27384.74,11766.78,15617.96,EUR,Invoiced
TXN003098,CUST0053,PRD006,REP006,Direct,2025-10-11,2025-10-14,8,3472.78,0.148,27782.24,23670.47,10146.12,13524.35,EUR,Shipped
TXN003099,CUST0037,PRD007,REP002,Distributor,2025-10-18,2025-10-27,5,2527.4,0.022,12637.0,12358.99,4172.37,8186.62,EUR,Shipped
TXN003100,CUST0047,PRD012,REP006,Distributor,2025-10-03,2025-10-11,6,2063.8,0.029,12382.8,12023.7,4736.32,7287.38,EUR,Shipped
TXN003101,CUST0038,PRD006,REP003,Direct,2025-10-06,2025-10-09,8,3453.7,0.006,27629.6,27463.82,9978.24,17485.58,EUR,Invoiced
TXN003102,CUST0004,PRD006,REP004,Direct,2025-10-15,2025-10-19,3,3422.04,0.037,10266.12,9886.27,3559.01,6327.26,EUR,Shipped
TXN003103,CUST0018,PRD010,REP002,Direct,2025-10-17,2025-10-26,10,6477.15,0.06,64771.5,60885.21,25412.76,35472.45,EUR,Invoiced
TXN003104,CUST0010,PRD008,REP012,Distributor,2025-10-05,2025-10-12,8,4395.65,0.063,35165.2,32949.79,14765.44,18184.35,EUR,Invoiced
TXN003105,CUST0079,PRD009,REP009,Online,2025-10-03,2025-10-11,1,7525.25,0.055,7525.25,7111.36,2773.47,4337.89,EUR,Invoiced
TXN003106,CUST0033,PRD001,REP003,Direct,2025-10-10,2025-10-17,4,11018.76,0.088,44075.04,40196.44,17883.27,22313.17,EUR,Invoiced
TXN003107,CUST0037,PRD003,REP006,Direct,2025-10-18,2025-10-19,3,2742.75,0.109,8228.25,7331.37,2790.49,4540.88,EUR,Invoiced
TXN003108,CUST0020,PRD012,REP008,Online,2025-10-06,2025-10-13,7,2012.01,0.035,14084.07,13591.13,5615.05,7976.08,EUR,Invoiced
TXN003109,CUST0019,PRD012,REP006,Direct,2025-10-06,2025-10-10,9,2228.48,0.083,20056.32,18391.65,7398.06,10993.59,EUR,Invoiced
TXN003110,CUST0005,PRD001,REP001,Partner,2025-10-25,2025-10-26,1,9707.94,0.025,9707.94,9465.24,4530.42,4934.82,EUR,Invoiced
TXN003111,CUST0021,PRD004,REP012,Partner,2025-10-15,2025-10-17,7,1872.21,0.067,13105.47,12227.4,4661.92,7565.48,EUR,Shipped
TXN003112,CUST0003,PRD012,REP005,Direct,2025-10-15,2025-10-16,7,2180.21,0.044,15261.47,14589.97,5486.43,9103.54,EUR,Invoiced
TXN003113,CUST0056,PRD003,REP009,Direct,2025-10-09,2025-10-16,7,2814.76,0.079,19703.32,18146.76,6202.19,11944.57,EUR,Invoiced
TXN003114,CUST0057,PRD008,REP001,Partner,2025-10-15,2025-10-21,6,4653.02,0.056,27918.12,26354.71,10392.27,15962.44,EUR,Invoiced
TXN003115,CUST0087,PRD006,REP003,Partner,2025-10-08,2025-10-14,2,3420.21,0.044,6840.42,6539.44,2305.53,4233.91,EUR,Invoiced
TXN003116,CUST0041,PRD002,REP011,Direct,2025-10-25,2025-10-29,6,10053.05,0.138,60318.3,51994.37,24102.14,27892.23,EUR,Invoiced
TXN003117,CUST0083,PRD010,REP012,Direct,2025-10-20,2025-10-26,8,7069.91,0.147,56559.28,48245.07,20090.29,28154.78,EUR,Invoiced
TXN003118,CUST0033,PRD004,REP003,Direct,2025-10-25,2025-11-03,7,1894.81,0.061,13263.67,12454.59,4569.19,7885.4,EUR,Shipped
TXN003119,CUST0022,PRD003,REP005,Partner,2025-10-22,2025-10-27,3,2598.05,0.143,7794.15,6679.59,2841.3,3838.29,EUR,Invoiced
TXN003120,CUST0088,PRD011,REP005,Direct,2025-10-05,2025-10-08,8,3974.39,0.012,31795.12,31413.58,11176.96,20236.62,EUR,Invoiced
TXN003121,CUST0075,PRD010,REP004,Direct,2025-10-02,2025-10-05,5,7046.15,0.033,35230.75,34068.14,12814.09,21254.05,EUR,Invoiced
TXN003122,CUST0059,PRD006,REP011,Direct,2025-10-14,2025-10-22,6,3224.83,0.004,19348.98,19271.58,7223.47,12048.11,EUR,Invoiced
TXN003123,CUST0054,PRD009,REP002,Direct,2025-10-03,2025-10-12,6,7509.92,0.049,45059.52,42851.6,18035.31,24816.29,EUR,Open
TXN003124,CUST0060,PRD007,REP005,Partner,2025-10-08,2025-10-15,6,2496.85,0.157,14981.1,12629.07,5071.77,7557.3,EUR,Invoiced
TXN003125,CUST0081,PRD008,REP005,Direct,2025-10-01,2025-10-06,14,4354.19,0.098,60958.66,54984.71,26084.58,28900.13,EUR,Invoiced
TXN003126,CUST0039,PRD001,REP009,Partner,2025-10-06,2025-10-14,3,11038.55,0.047,33115.65,31559.21,14557.81,17001.4,EUR,Shipped
TXN003127,CUST0023,PRD006,REP001,Direct,2025-10-27,2025-10-29,4,3464.54,0.023,13858.16,13539.42,5142.82,8396.6,EUR,Invoiced
TXN003128,CUST0085,PRD001,REP001,Direct,2025-10-20,2025-10-28,10,9947.08,0.055,99470.8,93999.91,48619.61,45380.3,EUR,Invoiced
TXN003129,CUST0053,PRD008,REP002,Direct,2025-10-17,2025-10-19,3,4692.15,0.013,14076.45,13893.46,5281.86,8611.6,EUR,Invoiced
TXN003130,CUST0088,PRD005,REP009,Direct,2025-10-10,2025-10-17,3,5737.97,0.033,17213.91,16645.85,6232.06,10413.79,EUR,Invoiced
TXN003131,CUST0040,PRD002,REP003,Direct,2025-10-15,2025-10-17,6,9994.43,0.082,59966.58,55049.32,23444.82,31604.5,EUR,Shipped
TXN003132,CUST0027,PRD009,REP011,Direct,2025-10-14,2025-10-14,11,7049.09,0.11,77539.99,69010.59,29824.46,39186.13,EUR,Invoiced
TXN003133,CUST0063,PRD006,REP004,Partner,2025-10-14,2025-10-14,8,3460.04,0.082,27680.32,25410.53,10037.73,15372.8,EUR,Open
TXN003134,CUST0033,PRD006,REP007,Direct,2025-10-24,2025-10-30,8,3414.92,0.037,27319.36,26308.54,9549.97,16758.57,EUR,Shipped
TXN003135,CUST0061,PRD006,REP001,Partner,2025-10-27,2025-11-05,6,3489.77,0.1,20938.62,18844.76,7276.24,11568.52,EUR,Shipped
TXN003136,CUST0084,PRD008,REP010,Online,2025-10-05,2025-10-09,15,4395.32,0.044,65929.8,63028.89,27344.87,35684.02,EUR,Invoiced
TXN003137,CUST0084,PRD010,REP002,Distributor,2025-10-03,2025-10-07,3,7264.78,0.053,21794.34,20639.24,7266.11,13373.13,EUR,Invoiced
TXN003138,CUST0015,PRD002,REP007,Direct,2025-10-16,2025-10-25,4,9897.17,0.048,39588.68,37688.42,15122.59,22565.83,EUR,Invoiced
TXN003139,CUST0071,PRD002,REP007,Partner,2025-10-14,2025-10-14,2,9362.5,0.024,18725.0,18275.6,7867.85,10407.75,EUR,Invoiced
TXN003140,CUST0036,PRD001,REP011,Partner,2025-10-23,2025-10-24,1,10158.92,0.015,10158.92,10006.54,4488.69,5517.85,EUR,Invoiced
TXN003141,CUST0026,PRD001,REP006,Distributor,2025-10-20,2025-10-24,7,9999.09,0.096,69993.63,63274.24,31206.34,32067.9,EUR,Shipped
TXN003142,CUST0079,PRD010,REP005,Direct,2025-10-06,2025-10-11,4,7131.04,0.045,28524.16,27240.57,10093.81,17146.76,EUR,Invoiced
TXN003143,CUST0076,PRD012,REP001,Direct,2025-10-21,2025-10-30,8,2079.4,0.014,16635.2,16402.31,6095.56,10306.75,EUR,Open
TXN003144,CUST0003,PRD011,REP001,Distributor,2025-10-13,2025-10-20,6,4326.14,0.063,25956.84,24321.56,7617.69,16703.87,EUR,Invoiced
TXN003145,CUST0051,PRD007,REP007,Partner,2025-10-07,2025-10-08,13,2564.33,0.108,33336.29,29735.97,11001.88,18734.09,EUR,Invoiced
TXN003146,CUST0021,PRD001,REP012,Direct,2025-10-27,2025-10-30,3,10218.09,0.01,30654.27,30347.73,14841.02,15506.71,EUR,Invoiced
TXN003147,CUST0020,PRD003,REP012,Direct,2025-10-10,2025-10-10,5,2495.48,0.046,12477.4,11903.44,4542.19,7361.25,EUR,Shipped
TXN003148,CUST0082,PRD004,REP011,Partner,2025-10-26,2025-10-27,12,1863.51,0.049,22362.12,21266.38,7753.98,13512.4,EUR,Shipped
TXN003149,CUST0046,PRD001,REP001,Direct,2025-10-05,2025-10-10,4,10816.33,0.043,43265.32,41404.91,19652.78,21752.13,EUR,Shipped
TXN003150,CUST0012,PRD001,REP009,Distributor,2025-10-27,2025-11-01,2,10875.8,0.008,21751.6,21577.59,9485.45,12092.14,EUR,Open
TXN003151,CUST0089,PRD002,REP001,Distributor,2025-10-05,2025-10-07,5,9519.4,0.085,47597.0,43551.26,20762.0,22789.26,EUR,Invoiced
TXN003152,CUST0080,PRD008,REP002,Online,2025-10-23,2025-10-26,4,4280.95,0.042,17123.8,16404.6,7756.29,8648.31,EUR,Invoiced
TXN003153,CUST0029,PRD006,REP010,Partner,2025-10-08,2025-10-10,3,3086.39,0.091,9259.17,8416.59,3578.69,4837.9,EUR,Invoiced
TXN003154,CUST0078,PRD010,REP009,Online,2025-10-10,2025-10-14,7,7169.75,0.08,50188.25,46173.19,17429.83,28743.36,EUR,Shipped
TXN003155,CUST0005,PRD011,REP009,Partner,2025-10-22,2025-10-25,1,4283.3,0.039,4283.3,4116.25,1396.5,2719.75,EUR,Invoiced
TXN003156,CUST0078,PRD008,REP001,Direct,2025-10-05,2025-10-12,13,4322.15,0.155,56187.95,47478.82,24913.05,22565.77,EUR,Open
TXN003157,CUST0002,PRD010,REP010,Online,2025-10-10,2025-10-18,6,6408.3,0.174,38449.8,31759.53,14523.71,17235.82,EUR,Invoiced
TXN003158,CUST0035,PRD004,REP008,Distributor,2025-10-15,2025-10-17,7,1900.27,0.036,13301.89,12823.02,4369.05,8453.97,EUR,Invoiced
TXN003159,CUST0038,PRD009,REP007,Direct,2025-10-16,2025-10-16,1,7951.11,0.061,7951.11,7466.09,2875.8,4590.29,EUR,Invoiced
TXN003160,CUST0043,PRD001,REP009,Distributor,2025-10-16,2025-10-18,2,10640.62,0.042,21281.24,20387.43,8970.35,11417.08,EUR,Invoiced
TXN003161,CUST0045,PRD003,REP001,Partner,2025-10-23,2025-11-01,2,2516.3,0.025,5032.6,4906.78,1804.25,3102.53,EUR,Invoiced
TXN003162,CUST0017,PRD011,REP008,Online,2025-10-16,2025-10-24,7,4252.87,0.035,29770.09,28728.14,8858.1,19870.04,EUR,Invoiced
TXN003163,CUST0016,PRD012,REP009,Partner,2025-10-02,2025-10-09,2,2202.58,0.015,4405.16,4339.08,1558.73,2780.35,EUR,Invoiced
TXN003164,CUST0012,PRD012,REP009,Direct,2025-11-18,2025-11-18,5,2182.1,0.021,10910.5,10681.38,3872.41,6808.97,EUR,Invoiced
TXN003165,CUST0070,PRD001,REP010,Distributor,2025-11-10,2025-11-14,5,10616.49,0.027,53082.45,51649.22,22362.62,29286.6,EUR,Invoiced
TXN003166,CUST0068,PRD011,REP006,Direct,2025-11-04,2025-11-06,4,4149.21,0.064,16596.84,15534.64,5364.61,10170.03,EUR,Shipped
TXN003167,CUST0038,PRD004,REP007,Partner,2025-11-10,2025-11-15,2,1761.57,0.079,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN003168,CUST0084,PRD004,REP002,Direct,2025-11-08,2025-11-13,7,1768.61,0.042,12380.27,11860.3,4234.09,7626.21,EUR,Shipped
TXN003169,CUST0060,PRD009,REP001,Direct,2025-11-16,2025-11-25,8,7101.19,0.074,56809.52,52605.62,21745.97,30859.65,EUR,Invoiced
TXN003170,CUST0015,PRD006,REP007,Direct,2025-11-17,2025-11-20,7,3258.45,0.085,22809.15,20870.37,9056.07,11814.3,EUR,Invoiced
TXN003171,CUST0024,PRD012,REP011,Online,2025-11-19,2025-11-19,2,2232.64,0.029,4465.28,4335.79,1524.46,2811.33,EUR,Invoiced
TXN003172,CUST0014,PRD003,REP007,Direct,2025-11-10,2025-11-11,4,2843.46,0.023,11373.84,11112.24,3641.4,7470.84,EUR,Invoiced
TXN003173,CUST0007,PRD010,REP001,Direct,2025-11-14,2025-11-14,3,7308.74,0.059,21926.22,20632.57,7852.51,12780.06,EUR,Invoiced
TXN003174,CUST0036,PRD008,REP007,Direct,2025-11-21,2025-11-22,5,4553.96,0.056,22769.8,21494.69,9457.8,12036.89,EUR,Invoiced
TXN003175,CUST0067,PRD004,REP012,Online,2025-11-08,2025-11-08,9,1899.12,0.042,17092.08,16374.21,5781.32,10592.89,EUR,Shipped
TXN003176,CUST0062,PRD006,REP012,Direct,2025-11-26,2025-11-29,6,3454.83,0.031,20728.98,20086.38,7263.89,12822.49,EUR,Invoiced
TXN003177,CUST0077,PRD007,REP010,Direct,2025-11-04,2025-11-06,2,2479.47,0.05,4958.94,4710.99,1726.57,2984.42,EUR,Invoiced
TXN003178,CUST0046,PRD003,REP005,Partner,2025-11-23,2025-11-25,7,2511.36,0.036,17579.52,16946.66,6558.29,10388.37,EUR,Invoiced
TXN003179,CUST0069,PRD003,REP010,Partner,2025-11-03,2025-11-09,6,2701.26,0.095,16207.56,14667.84,5252.76,9415.08,EUR,Invoiced
TXN003180,CUST0079,PRD008,REP001,Partner,2025-11-17,2025-11-25,6,4865.57,0.053,29193.42,27646.17,11535.85,16110.32,EUR,Shipped
TXN003181,CUST0041,PRD008,REP011,Distributor,2025-11-10,2025-11-17,1,4433.73,0.017,4433.73,4358.36,1883.55,2474.81,EUR,Shipped
TXN003182,CUST0005,PRD011,REP005,Partner,2025-11-23,2025-11-30,1,4040.92,0.013,4040.92,3988.39,1396.59,2591.8,EUR,Invoiced
TXN003183,CUST0026,PRD005,REP006,Direct,2025-11-08,2025-11-09,11,5639.34,0.138,62032.74,53472.22,23420.07,30052.15,EUR,Invoiced
TXN003184,CUST0042,PRD011,REP009,Direct,2025-11-09,2025-11-18,6,4069.35,0.111,24416.1,21705.91,7723.43,13982.48,EUR,Shipped
TXN003185,CUST0029,PRD001,REP006,Direct,2025-11-12,2025-11-20,8,9774.42,0.055,78195.36,73894.62,37318.09,36576.53,EUR,Invoiced
TXN003186,CUST0002,PRD009,REP006,Direct,2025-11-19,2025-11-22,11,7194.19,0.077,79136.09,73042.61,29594.12,43448.49,EUR,Invoiced
TXN003187,CUST0039,PRD002,REP009,Direct,2025-11-09,2025-11-10,2,9789.01,0.035,19578.02,18892.79,7713.97,11178.82,EUR,Invoiced
TXN003188,CUST0072,PRD008,REP002,Partner,2025-11-11,2025-11-19,7,4698.44,0.08,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN003189,CUST0067,PRD002,REP004,Partner,2025-11-27,2025-12-05,6,9085.14,0.114,54510.84,48296.6,23914.84,24381.76,EUR,Invoiced
TXN003190,CUST0009,PRD007,REP009,Direct,2025-11-27,2025-12-02,4,2543.79,0.05,10175.16,9666.4,3338.22,6328.18,EUR,Invoiced
TXN003191,CUST0010,PRD004,REP004,Distributor,2025-11-25,2025-12-02,4,1870.19,0.099,7480.76,6740.16,2408.46,4331.7,EUR,Invoiced
TXN003192,CUST0010,PRD011,REP012,Online,2025-11-11,2025-11-18,4,3924.49,0.013,15697.96,15493.89,5414.54,10079.35,EUR,Shipped
TXN003193,CUST0071,PRD008,REP011,Direct,2025-11-12,2025-11-14,3,4537.53,0.006,13612.59,13530.91,5384.98,8145.93,EUR,Invoiced
TXN003194,CUST0081,PRD007,REP005,Online,2025-11-23,2025-11-27,11,2517.51,0.168,27692.61,23040.25,10067.3,12972.95,EUR,Invoiced
TXN003195,CUST0009,PRD011,REP009,Direct,2025-11-09,2025-11-16,3,4096.91,0.088,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN003196,CUST0015,PRD005,REP007,Online,2025-11-21,2025-11-25,8,5405.57,0.075,43244.56,40001.22,16810.65,23190.57,EUR,Shipped
TXN003197,CUST0090,PRD010,REP009,Direct,2025-11-09,2025-11-09,4,7177.3,0.047,28709.2,27359.87,9966.8,17393.07,EUR,Invoiced
TXN003198,CUST0030,PRD010,REP009,Partner,2025-11-15,2025-11-20,3,6926.81,0.024,20780.43,20281.7,7898.34,12383.36,EUR,Shipped
TXN003199,CUST0044,PRD007,REP001,Distributor,2025-11-13,2025-11-18,3,2321.84,0.03,6965.52,6756.55,2508.17,4248.38,EUR,Open
TXN003200,CUST0081,PRD005,REP005,Partner,2025-11-12,2025-11-20,10,5319.04,0.087,53190.4,48562.84,20736.8,27826.04,EUR,Invoiced
TXN003201,CUST0068,PRD012,REP010,Partner,2025-11-23,2025-11-29,1,2295.22,0.11,2295.22,2042.75,768.22,1274.53,EUR,Invoiced
TXN003202,CUST0034,PRD006,REP005,Distributor,2025-11-14,2025-11-14,4,3359.8,0.086,13439.2,12283.43,4794.05,7489.38,EUR,Open
TXN003203,CUST0036,PRD002,REP007,Distributor,2025-11-08,2025-11-14,1,10043.91,0.044,10043.91,9601.98,3783.13,5818.85,EUR,Invoiced
TXN003204,CUST0025,PRD003,REP001,Distributor,2025-11-02,2025-11-09,12,2704.5,0.116,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN003205,CUST0026,PRD010,REP010,Partner,2025-11-25,2025-11-25,5,6509.5,0.056,32547.5,30724.84,12483.62,18241.22,EUR,Invoiced
TXN003206,CUST0046,PRD006,REP009,Direct,2025-11-09,2025-11-11,6,3403.91,0.083,20423.46,18728.31,7315.29,11413.02,EUR,Invoiced
